Time,Price
32.34159265,7.99E-01
32.44159265,8.55E-01
32.54159265,9.03E-01
32.64159265,9.41E-01
32.74159265,9.70E-01
32.84159265,9.89E-01
32.94159265,9.99E-01
33.04159265,9.98E-01
33.14159265,9.88E-01
33.24159265,9.68E-01
33.34159265,9.38E-01
33.44159265,8.98E-01
33.54159265,8.50E-01
33.64159265,7.93E-01
33.74159265,7.28E-01
33.84159265,6.56E-01
33.94159265,5.78E-01
34.04159265,4.93E-01
34.14159265,4.04E-01
34.24159265,3.11E-01
34.34159265,2.14E-01
34.44159265,1.16E-01
34.54159265,1.59E-02
34.64159265,-8.40E-02
34.74159265,-1.83E-01
34.84159265,-2.80E-01
34.94159265,-3.75E-01
35.04159265,-4.65E-01
35.14159265,-5.51E-01
35.24159265,-6.32E-01
35.34159265,-7.06E-01
35.44159265,-7.73E-01
35.54159265,-8.33E-01
35.64159265,-8.84E-01
35.74159265,-9.26E-01
35.84159265,-9.59E-01
35.94159265,-9.83E-01
36.04159265,-9.96E-01
36.14159265,-1.00E+00
36.24159265,-9.94E-01
36.34159265,-9.77E-01
36.44159265,-9.51E-01
36.54159265,-9.16E-01
36.64159265,-8.71E-01
36.74159265,-8.18E-01
36.84159265,-7.56E-01
36.94159265,-6.87E-01
37.04159265,-6.11E-01
37.14159265,-5.29E-01
37.24159265,-4.42E-01
37.34159265,-3.50E-01
37.44159265,-2.55E-01
37.54159265,-1.57E-01
37.64159265,-5.75E-02
37.74159265,4.25E-02
37.84159265,1.42E-01
37.94159265,2.40E-01
38.04159265,3.36E-01
38.14159265,4.28E-01
38.24159265,5.16E-01
38.34159265,5.99E-01
38.44159265,6.76E-01
38.54159265,7.46E-01
38.64159265,8.09E-01
38.74159265,8.64E-01
38.84159265,9.10E-01
38.94159265,9.47E-01
39.04159265,9.74E-01
39.14159265,9.92E-01
39.24159265,1.00E+00
39.34159265,9.97E-01
39.44159265,9.85E-01
39.54159265,9.63E-01
39.64159265,9.32E-01
39.74159265,8.91E-01
39.84159265,8.41E-01
39.94159265,7.83E-01
40.04159265,7.17E-01
40.14159265,6.44E-01
40.24159265,5.64E-01
40.34159265,4.79E-01
40.44159265,3.89E-01
40.54159265,2.95E-01
40.64159265,1.98E-01
40.74159265,9.89E-02
40.84159265,-8.88E-04
40.94159265,-1.01E-01
41.04159265,-2.00E-01
41.14159265,-2.96E-01
41.24159265,-3.90E-01
41.34159265,-4.80E-01
41.44159265,-5.65E-01
41.54159265,-6.45E-01
41.64159265,-7.18E-01
41.74159265,-7.84E-01
41.84159265,-8.42E-01
41.94159265,-8.92E-01
42.04159265,-9.32E-01
42.14159265,-9.64E-01
42.24159265,-9.86E-01
42.34159265,-9.98E-01
42.44159265,-1.00E+00
42.54159265,-9.92E-01
42.64159265,-9.74E-01
42.74159265,-9.46E-01
42.84159265,-9.09E-01
42.94159265,-8.63E-01
43.04159265,-8.08E-01
43.14159265,-7.45E-01
